chr#	GeneID	Symbol	EnsemblID	HGNCID	MIM Number	UniprotAC	UniprotID	type_of_gene	Feature_type	Feature_type2	Feature_type3	Feature_type4	Feature_type5	Feature_type6	Feature_type7	Feature_type8	Feature_type9	Feature_type10	Feature_type11
1	120908923	LOC120908923						biological-region	enhancer										
1	120947224	LOC120947224						biological-region	enhancer										
1	121677382	LOC121677382						biological-region	enhancer										
1	121677383	LOC121677383						biological-region	enhancer										
1	121677384	LOC121677384						biological-region	enhancer										
1	121677385	LOC121677385						biological-region	enhancer										
1	121677386	LOC121677386						biological-region	enhancer										
1	121677387	LOC121677387						biological-region	enhancer	silencer									
1	121725003	LOC121725003						biological-region	enhancer										
1	121725004	LOC121725004						biological-region	enhancer										
1	121725005	LOC121725005						biological-region	enhancer										
1	121725006	LOC121725006						biological-region	enhancer										
1	121725007	LOC121725007						biological-region	enhancer										
1	121725008	LOC121725008						biological-region	enhancer										
1	121725009	LOC121725009						biological-region	enhancer										
1	121725010	LOC121725010						biological-region	enhancer	silencer									
1	121725011	LOC121725011						biological-region	enhancer										
1	121725012	LOC121725012						biological-region	enhancer										
1	121725013	LOC121725013						biological-region	enhancer										
1	121725014	LOC121725014						biological-region	enhancer										
1	121725016	LOC121725016						biological-region	enhancer										
1	121725017	LOC121725017						biological-region	enhancer										
1	121725018	LOC121725018						biological-region	enhancer	silencer									
1	121725019	LOC121725019						biological-region	enhancer										
1	121725020	LOC121725020						biological-region	enhancer										
1	121725021	LOC121725021						biological-region	enhancer										
1	121725022	LOC121725022						biological-region	enhancer										
1	121725023	LOC121725023						biological-region	enhancer										
1	121725024	LOC121725024						biological-region	enhancer										
1	121725025	LOC121725025						biological-region	enhancer										
1	121725026	LOC121725026						biological-region	enhancer										
1	121725027	LOC121725027						biological-region	enhancer										
1	121725028	LOC121725028						biological-region	enhancer										
1	121725029	LOC121725029						biological-region	enhancer										
1	121725030	LOC121725030						biological-region	enhancer										
1	121725032	LOC121725032						biological-region	enhancer										
1	121725033	LOC121725033						biological-region	enhancer										
1	121725034	LOC121725034						biological-region	enhancer	silencer									
1	121725035	LOC121725035						biological-region	enhancer										
1	121725036	LOC121725036						biological-region	enhancer										
1	121725037	LOC121725037						biological-region	enhancer										
1	121725038	LOC121725038						biological-region	enhancer										
1	121725039	LOC121725039						biological-region	enhancer										
1	121725040	LOC121725040						biological-region	enhancer										
1	121725041	LOC121725041						biological-region	enhancer										
1	121725042	LOC121725042						biological-region	enhancer										
1	121725043	LOC121725043						biological-region	enhancer										
1	121725044	LOC121725044						biological-region	enhancer										
1	121725045	LOC121725045						biological-region	enhancer										
1	121725046	LOC121725046						biological-region	enhancer										
1	121725047	LOC121725047						biological-region	enhancer										
1	121725048	LOC121725048						biological-region	enhancer										
1	121725049	LOC121725049						biological-region	enhancer										
1	121725050	LOC121725050						biological-region	enhancer										
1	121725051	LOC121725051						biological-region	enhancer										
1	121725052	LOC121725052						biological-region	enhancer										
1	121725053	LOC121725053						biological-region	enhancer										
1	121725054	LOC121725054						biological-region	enhancer										
1	121725055	LOC121725055						biological-region	enhancer										
1	121725056	LOC121725056						biological-region	enhancer										
1	121725058	LOC121725058						biological-region	enhancer										
1	121725059	LOC121725059						biological-region	enhancer										
1	121725060	LOC121725060						biological-region	enhancer										
1	121725061	LOC121725061						biological-region	enhancer										
1	121725062	LOC121725062						biological-region	enhancer										
1	121725063	LOC121725063						biological-region	enhancer										
1	121725064	LOC121725064						biological-region	enhancer										
1	121725065	LOC121725065						biological-region	enhancer										
1	121725066	LOC121725066						biological-region	enhancer	silencer									
1	121725067	LOC121725067						biological-region	enhancer	silencer									
1	121725068	LOC121725068						biological-region	enhancer										
1	121725069	LOC121725069						biological-region	enhancer										
1	121725070	LOC121725070						biological-region	enhancer										
1	121725071	LOC121725071						biological-region	enhancer										
1	121725072	LOC121725072						biological-region	enhancer										
1	121725073	LOC121725073						biological-region	enhancer										
1	121725074	LOC121725074						biological-region	enhancer										
1	121725075	LOC121725075						biological-region	enhancer										
1	121725076	LOC121725076						biological-region	enhancer										
1	121967041	LOC121967041						biological-region	silencer										
1	121967042	LOC121967042						biological-region	silencer										
1	121967043	LOC121967043						biological-region	silencer										
1	121967044	LOC121967044						biological-region	silencer										
1	121967045	LOC121967045						biological-region	silencer										
1	121967046	LOC121967046						biological-region	silencer										
1	121967047	LOC121967047						biological-region	silencer										
1	121967048	LOC121967048						biological-region	silencer										
1	121967049	LOC121967049						biological-region	silencer										
1	121967050	LOC121967050						biological-region	silencer										
1	121967051	LOC121967051						biological-region	enhancer										
1	121967052	LOC121967052						biological-region	silencer										
1	121967053	LOC121967053						biological-region	silencer										
1	121967054	LOC121967054						biological-region	silencer										
1	121967055	LOC121967055						biological-region	enhancer	silencer									
1	121967056	LOC121967056						biological-region	silencer										
1	121967057	LOC121967057						biological-region	silencer										
1	121967058	LOC121967058						biological-region	silencer										
1	121967059	LOC121967059						biological-region	silencer										
1	121967060	LOC121967060						biological-region	silencer										
1	121967061	LOC121967061						biological-region	silencer										
1	121967062	LOC121967062						biological-region	silencer										
1	121967063	LOC121967063						biological-region	silencer										
1	121967064	LOC121967064						biological-region	silencer										
1	121967065	LOC121967065						biological-region	silencer										
1	121967066	LOC121967066						biological-region	silencer										
1	121967067	LOC121967067						biological-region	silencer										
1	121967068	LOC121967068						biological-region	silencer										
1	121967069	LOC121967069						biological-region	silencer										
1	121967070	LOC121967070						biological-region	silencer										
1	121967071	LOC121967071						biological-region	silencer										
1	121967072	LOC121967072						biological-region	silencer										
1	121967073	LOC121967073						biological-region	silencer										
1	121967074	LOC121967074						biological-region	silencer										
1	121967075	LOC121967075						biological-region	silencer										
1	121967076	LOC121967076						biological-region	silencer										
1	121967077	LOC121967077						biological-region	silencer										
1	121967078	LOC121967078						biological-region	silencer										
1	121967079	LOC121967079						biological-region	silencer										
1	121967080	LOC121967080						biological-region	silencer										
1	121967081	LOC121967081						biological-region	silencer										
1	121967082	LOC121967082						biological-region	silencer										
1	121967083	LOC121967083						biological-region	silencer										
1	122056768	LOC122056768						biological-region	silencer										
1	122056769	LOC122056769						biological-region	silencer										
1	122056770	LOC122056770						biological-region	silencer										
1	122056771	LOC122056771						biological-region	silencer										
1	122056772	LOC122056772						biological-region	silencer										
1	122056773	LOC122056773						biological-region	silencer										
1	122056774	LOC122056774						biological-region	silencer										
1	122056775	LOC122056775						biological-region	silencer										
1	122056776	LOC122056776						biological-region	silencer										
1	122056777	LOC122056777						biological-region	silencer										
1	122056778	LOC122056778						biological-region	silencer										
1	122056779	LOC122056779						biological-region	silencer										
1	122056780	LOC122056780						biological-region	silencer										
1	122056781	LOC122056781						biological-region	enhancer	silencer									
1	122056782	LOC122056782						biological-region	silencer										
